131.28 76.57
194.8 48.268
150.27 127.65
47.221 146.03
227.5 34.791
194.25 197.4
193.36 60.269
64.262 19.847
44.691 105.89
148.78 37.469
208.75 31.206
109.25 199.15
86.176 210.28
31.398 55.926
227.97 199.7
194.87 226.99
216.88 117.97
88.724 212.32
64.028 112.06
142.46 38.96
52.192 75.956
248.17 41.449
79.056 205.62
214.69 221.33
88.989 205.92
189.16 75.86
85.322 210.27
85.559 208.75
28.229 248.36
48.435 89.7
83.939 213.25
245.02 207.33
233.66 106.39
197.54 50.192
107.7 161.75
142.43 186.82
188.61 60.854
152.66 169.69
211.4 75.276
12.167 240.27
70.691 60.75
87.902 229.04
88.552 207.02
79.004 215.09
70.812 40.633
234.82 48.602
151.97 127.45
74.364 34.394
184.89 58.52
27.834 235.05
149.37 109.56
23.951 241.55
220.73 146.87
128.5 248.52
49.368 240.17
54.477 195.49
80.698 223.45
88.788 210.46
5.9143 66.59
81.844 209.93
137.03 176.59
188.02 48.009
128.36 116.34
60.332 126.4
112.89 175.8
82.275 205.42
43.949 164.55
213.58 51.129
89.406 168.66
172.44 145.9
226.55 98.221
208.88 85.654
38.838 112.77
129 185.36
85.379 210.16
146.17 175.39
80.892 210.3
241.06 212.65
230.18 249.5
35.612 66.093
242.8 22.669
65.623 199.49
100.7 63.234
14.729 113.43
224.74 156.89
83.922 211.51
34.371 30.514
65.976 118.31
18.678 188.17
9.3583 234.23
219.74 68.406
28.053 231.35
159.69 142.34
37.568 145.62
146.49 159.21
246.01 213.74
4.2464 143.92
193.87 225.45
11.692 227.63
193.09 45.886
108.85 190.29
83.778 205.54
196.81 48.82
187.73 45.847
243.5 247.04
233.74 79.941
9.5818 232.61
245.5 66.514
197.46 185.13
178.36 225.78
121.25 22.4
74.4 149.19
243.7 213.2
86.844 205.76
61.407 7.6083
88.599 210.04
83.411 206.16
152.46 221.39
114.96 223.14
182.62 50.216
21.196 173.43
183.64 60.832
88.439 205.69
190.25 45.846
86.384 215.43
93.43 19.571
85.006 212.37
61.617 66.056
59.153 228.76
185.97 50.387
155.17 158.78
176.92 111.19
220.25 105.53
195.27 174.78
69.185 120.95
11.145 123.21
182.63 163.67
220.37 9.2901
222.8 66.07
131.99 51.789
64.253 99.1
79.341 208.77
62.41 245.99
79.499 89.937
80.138 209.34
86.063 40.906
79.413 209.56
79.243 214.76
197.05 60.951
57.393 94.418
140.63 167.19
125.44 43.429
108.52 5.9127
86.64 215.12
12.118 240.54
88.834 210.44
88.951 191.49
229.57 249.8
123.03 212.77
30.841 52.533
50.154 74.424
140.15 183.37
126.49 212.52
80.961 207.53
79.369 211.77
83.805 215.4
79.136 215.33
236.48 190.68
61.329 63.352
136.07 211.04
10.181 3.1284
80.709 223.63
156.56 166.89
152.2 88.512
18.023 109.42
21.955 224.89
134.96 58.482
92.439 97.21
47.682 237.7
121.58 131.36
191.13 46.476
89.107 4.6646
243.5 205.21
184.6 59.612
225.14 3.2941
128.09 142.2
59.324 160.77
223.23 45.805
189.16 60.462
13.621 241.77
205.77 214.59
226.95 86.721
88.605 215.19
183.89 73.741
243.82 51.17
182.46 57.345
180.34 133.26
154.84 160.16
79.151 210.28
231.48 137.67
66.035 237.38
79.767 208.77
199.96 248.02
143.16 77.397
78.245 41.306
107.34 215.62
198.71 234.47
82.579 205.96
158.62 93.936
87.696 209.49
104.77 103.48
27.835 231.96
31.784 111.64
99.46 222.47
193.69 173.79
243.06 245.34
157.96 66.204
78.602 141.14
155.11 208.48
205.85 99.956
26.557 238.53
3.5971 228
119.92 32.649
150.65 11.15
4.5446 109.26
79.28 209.46
230.9 146.43
59.033 146.24
139.47 179.99
18.574 169.61
30.189 126.03
155.9 222.99
16.244 224.5
86.044 209.01
182.65 54.838
86.744 210.15
82.988 215.38
88.933 214.48
156.79 188.91
23.164 73.61
86.679 180.44
64.12 150.35
51.011 206.73
21.641 242.56
26.961 80.881
194.62 47.145
108.21 230.64
126.12 231.73
156.32 171.03
88.074 205.47
154.57 117.43
242.16 149.45
191.77 102.15
88.109 207.04
82.683 214.6
60.449 155.91
244.24 197.55
38.88 142.13
86.592 93.891
138.27 54.292
79.371 208.18
236.04 127.69
129.21 244.57
192.93 46.187
84.421 209.63
101.58 231.96
29.945 122.79
87.667 207.67
50.425 160.75
210.06 243.33
144.36 80.232
20.107 242.88
189.76 217.63
78.957 210.86
12.066 142.41
209.87 203.77
80.686 208.88
82.626 215.03
160.57 58.737
118.88 141.05
160.25 73.729
26.107 227.54
19.141 192
74.96 182.38
194.39 54.378
62.756 206.66
88.654 213.21
37.575 115.52
219.4 93.019
14.067 241.56
62.835 91.141
78.944 209.47
182.45 47.401
50.826 119.56
182.9 57.129
101.93 143.94
192.38 61.246
51.164 147.96
120.01 210.45
36.063 200.14
20.927 224.68
199.83 152.59
187.87 46.161
13.102 115.7
15.205 180.86
234.36 155.21
194.49 194
113.1 183.94
115.67 36.521
185.8 92.748
220.01 138.54
245.21 118.52
21.293 224.29
201.68 128.18
48.818 44.72
227.78 38.227
79.329 212.03
88.724 210.03
242.82 238.24
56.65 103.44
80.644 207.69
82.265 207.36
22.186 242.23
182.65 57.679
182.82 48.428
45.261 162.49
245.99 59.594
120.13 226.18
81.479 211.55
229.83 121.12
43.095 10.637
65.213 103.29
88.987 212.92
83.013 214.99
226.95 137.09
94.792 11.132
48.076 60.659
83.762 205.63
88.974 207.8
10.078 12.244
2.142 202.09
17.617 242.96
118.52 230.04
105.65 144.68
42.586 26.075
81.161 212.79
86.773 215.15
79.185 212.14
83.304 207.75
243.74 150.89
146.44 42.095
80.613 205.53
117.47 169.38
145.32 169.45
178.11 2.7462
131.05 215.06
176.04 72.092
163.66 36.027
30.18 40.64
164.19 207.04
114.11 83.393
48.011 185.73
65.215 220.64
153.43 17.829
146.78 5.1837
108.57 7.3944
80.676 206.48
216.72 160.22
81.225 208.75
194.79 61.174
245.99 60.322
57.591 97.879
244.63 22.059
86.419 210.48
157.77 167.67
86.948 209.09
78.966 212.72
249.92 191.56
164 101.13
9.4884 236.27
197.56 49.158
102.83 27.552
22.28 242.41
88.96 208
62.948 112.18
187.54 56.325
95.47 187.88
189.3 89.901
245.2 9.896
82.375 211.35
6.9862 170.57
234.18 190.86
105.16 223.94
160.19 23.074
152.83 158.57
21.68 224.78
50.759 131.38
61.378 143.85
88.593 214.58
102.38 15.234
145.51 99.356
5.549 139.91
131.55 165.85
144.29 69.614
113.89 62.305
193.22 54.072
154.89 31.113
81.794 207.79
56.383 51.731
82.788 210.04
162.79 95.692
80.803 205.62
142.98 248.6
213.05 211.86
28.13 95.489
88.699 208.12
96.89 211.22
48.143 180.8
41.268 110.88
128.78 157.58
245.45 160.55
25.446 226.99
138.06 212.17
234.7 114.85
88.944 215.08
12.987 64.543
21.12 94.275
79.25 15.465
95.348 55.305
79.153 208.12
66.971 139.07
102.77 46.589
225.59 24.168
86.553 164.69
56.173 15.046
11.894 227.34
81.235 211.81
108.62 114.46
106.19 200.29
13.525 225.57
220.14 22.798
222.94 27.535
186.6 61.192
79.406 207.33
9.4848 234.49
34.019 115.03
182.89 175.78
68.085 104.45
82.508 205.58
175.33 83.968
9.1833 18.473
197.5 50.57
79.252 213.13
86.274 205.94
52.819 219.99
20.601 224.54
244.61 148.65
80.787 209.12
57.424 20.154
27.974 234.41
219.76 2.9476
170.96 146.48
182.9 56.493
115.45 231.16
54.51 239.65
232.83 114.54
81.216 99.132
88.801 213.52
184.25 38.452
19.611 191.28
88.836 207.52
88.948 213.48
172.41 51.617
100.74 243.18
237.03 126.74
62.258 201.39
210.62 66.815
207.71 164.61
84.895 207.32
62.611 92.865
171.77 206.12
158.28 54.3
88.791 210.85
123.34 91.896
80.903 214.53
195.35 26.437
83.204 210.05
237.73 96.063
211.51 176.94
156.65 100.9
185.91 61.289
21.568 242.58
133.92 207.2
13.842 106.73
190.23 49.487
182.52 49.95
20.076 39.201
243.56 185.42
189.11 47.194
28.554 92.104
213.21 14.873
196.95 155.23
51.086 223.76
125.54 232
190.78 47.819
185.18 120.43
220.31 162.96
88.624 208.72
208.13 153.63
88.578 207.82
14.069 43.578
85.415 205.42
90.07 77.126
46.564 102.7
244.55 161.04
243.84 191.33
81.194 215.37
81.001 205.88
109.38 199.06
17.466 157.35
183.24 113.49
21.089 224.68
59.56 245.52
21.437 242.56
50.651 202.03
28.015 232.7
236.48 46.19
58.275 231.32
10.307 237.74
126.05 85.571
226.41 151.87
134.05 241.86
21.647 242.39
142.73 71.956
86.326 212.62
215.63 118.68
226.49 121.78
152.02 154.95
88.845 209.17
207.72 117.55
86.639 214.04
239.21 68.224
240.95 175.92
154.66 28.247
82.408 213.14
198.92 197
83.58 205.8
142.32 228.8
130.68 66.955
61 138.05
57.35 91.05
121.17 59.002
167.87 88.23
79.309 208.3
80.517 215.16
172.38 46.504
47.703 114.72
147.27 140.06
56.89 151.54
114.56 70.098
194.88 46.521
197.43 52.443
81.106 213.24
85.25 213.26
204.51 166.92
27.133 237.97
31.577 52.77
197.68 48.632
33.051 38.215
240.39 163.67
186.55 103.86
14.563 53.026
185.25 14.652
60.891 43.843
224.62 33.097
27.842 22.146
88.673 206.81
8.1802 101.56
167.53 218.12
93.266 48.446
152.03 235.5
187.97 163.39
52.318 247.57
236.58 47.632
88.557 212
26.159 187.01
6.7711 64.146
10.547 10.081
79.877 64.192
6.0304 75.502
5.6276 13.634
147.54 86.908
79.248 210.74
69.41 24.312
22.151 242.56
83.958 206.95
246.13 49.368
232.17 117.46
41.27 85.768
181.73 118.92
48.834 38.327
234.31 35.183
84.159 207.95
49.435 80.235
77.71 199.8
27.519 236.2
124.08 102.57
80.535 208.93
232.02 177.78
98.977 150.93
220.09 241.4
83.514 212.72
71.287 235.53
128.2 69.388
199.52 137.76
109.51 102.08
200.62 10.693
223.32 100.24
111.91 195.06
232.45 246.75
23.935 225.55
197.8 49.616
162.95 238.91
35.894 64.469
12.881 226.45
10.491 165.61
81.159 205.52
107.07 29.151
85.091 215.17
84.161 213.79
177.11 69.639
202.28 173.77
239.81 48.186
189.62 61.018
182.78 48.496
220.29 162.95
53.203 173.47
226.45 46.472
229.26 131.43
237.7 11.268
132.18 208.72
241.7 106.38
169.43 151.34
7.4874 46.852
78.998 211.05
222.57 29.428
22.271 242.11
81.22 151.48
234.87 29.852
246.16 214.3
52.123 64.279
170.69 219.21
80.648 205.41
38.756 130.33
24.074 225.71
22.383 199.53
190.67 48.155
3.068 191.15
155.47 198.66
193.63 45.848
87.039 210.13
51.361 13.169
141.39 204.46
174.07 26.74
65.072 180.73
25.472 239.9
87.523 215.07
79.189 207.63
53.932 109.7
222.75 11.865
208.27 54.45
89.865 227.32
88.838 213.25
231.32 192.09
225.78 2.9245
249.32 22.538
88.616 211.4
47.505 227.83
190.56 30.614
50.646 123.13
137 204.5
238.1 150.55
141.67 204.03
80.058 9.2484
82.854 214.17
84.638 215.32
25.725 240.06
32.002 47.529
83.991 211.52
85.17 215.05
189.47 45.912
200.7 65.75
246.28 18.757
249.74 89.443
15.493 224.67
234.99 60.959
86.327 215.01
201.72 1.5248
127.37 18.867
66.366 77.015
242.25 219.57
72.403 235.59
72.411 185.93
66.524 246.02
81.67 209.81
182.92 51.524
98.772 69.598
58.982 136.08
80.657 215.32
109.69 56.88
70.4 115.55
108.74 218.52
180.55 204.19
85.81 86.584
87.57 208.78
93.527 8.0417
64.2 133.18
166.46 41.781
152.29 42.325
54.205 191.14
87.627 215.38
80.74 215.41
197.81 58.168
187.47 45.935
88.729 215.39
228.08 200.4
87.293 205.62
79.787 207.23
56.246 233.56
190.95 159.54
109.59 173.22
23.29 74.023
242.48 217.61
88.917 205.81
222.53 194.09
88.947 208.25
88.497 213.65
168.38 34.52
65.815 19.64
79.323 209.83
86.506 215.18
22.777 102.82
188.99 99.223
85.232 211.18
167.44 207.58
47.623 84.154
219.82 100.15
202.85 154.2
3.6832 131.54
83.252 229.79
9.7891 236.46
100.9 100.57
163.78 227.1
80.698 205.67
93.33 14.997
44.749 39.81
84.296 208.78
57.442 211.04
221.66 107.15
27.517 230.56
86.992 213.42
202.64 222.27
147.72 164.45
233.66 73.568
32.99 161.51
142.55 180.42
150.21 170.35
30.067 195.21
89.058 87.815
12.82 240.82
199.9 96.589
54.529 201.52
87.687 209.27
135.11 233.68
223.52 8.007
189.59 46.047
61.763 77.76
182.68 48.588
231.29 49.98
186.5 146.54
212.29 128.28
192.51 157.37
191.18 219.77
55.374 203.65
185.35 172.05
79.33 206.8
189.6 46.006
169.38 119
79.268 213.09
79.255 206.63
187.59 56.31
86.223 207.1
100.36 4.7312
108.71 115.76
189.75 48.668
213.14 186.46
47.898 2.8966
175.73 85.82
82.416 207.81
9.1428 179.74
28.234 81.955
17.506 224.24
189.17 79.354
243.91 160.42
